date,country,cases,deaths
2020-02-12,Argentina,0,0
2020-02-13,Argentina,0,0
2020-02-14,Argentina,0,0
2020-02-15,Argentina,0,0
2020-02-16,Argentina,0,0
2020-02-17,Argentina,0,0
2020-02-18,Argentina,0,0
2020-02-19,Argentina,0,0
2020-02-20,Argentina,0,0
2020-02-21,Argentina,0,0
2020-02-22,Argentina,0,0
2020-02-23,Argentina,0,0
2020-02-24,Argentina,0,0
2020-02-25,Argentina,0,0
2020-02-26,Argentina,0,0
2020-02-27,Argentina,0,0
2020-02-28,Argentina,0,0
2020-02-29,Argentina,0,0
2020-03-01,Argentina,0,0
2020-03-02,Argentina,0,0
2020-03-03,Argentina,1,0
2020-03-04,Argentina,1,0
2020-03-05,Argentina,1,0
2020-03-06,Argentina,2,0
2020-03-07,Argentina,8,0
2020-03-08,Argentina,12,1
2020-03-09,Argentina,12,1
2020-03-10,Argentina,17,1
2020-03-11,Argentina,19,1
2020-03-12,Argentina,19,1
2020-03-13,Argentina,31,2
2020-03-14,Argentina,34,2
2020-03-15,Argentina,45,2
2020-03-16,Argentina,56,2
2020-03-17,Argentina,68,2
2020-03-18,Argentina,79,2
2020-03-19,Argentina,97,3
2020-03-20,Argentina,128,3
2020-03-21,Argentina,158,4
2020-03-22,Argentina,266,4
2020-03-23,Argentina,301,4
2020-03-24,Argentina,387,6
2020-03-25,Argentina,387,8
2020-03-26,Argentina,502,9
2020-03-27,Argentina,589,13
2020-03-28,Argentina,690,18
2020-03-29,Argentina,745,19
2020-03-30,Argentina,820,23
2020-03-31,Argentina,1054,27
2020-04-01,Argentina,1054,28
2020-04-02,Argentina,1133,36
2020-04-03,Argentina,1265,39
2020-04-04,Argentina,1451,43
2020-04-05,Argentina,1451,44
2020-04-06,Argentina,1554,48
2020-04-07,Argentina,1628,56
2020-04-08,Argentina,1715,63
2020-04-09,Argentina,1795,72
2020-04-10,Argentina,1975,82
2020-04-11,Argentina,1975,83
2020-04-12,Argentina,2142,90
2020-04-13,Argentina,2208,97
2020-04-14,Argentina,2277,102
2020-04-15,Argentina,2443,111
2020-04-16,Argentina,2571,115
2020-04-17,Argentina,2669,123
2020-04-18,Argentina,2758,129
2020-04-19,Argentina,2839,132
2020-04-20,Argentina,2941,136
2020-04-21,Argentina,3031,147
2020-04-22,Argentina,3144,152
2020-04-23,Argentina,3435,165
2020-04-24,Argentina,3607,176
2020-04-25,Argentina,3780,185
2020-04-26,Argentina,3892,192
2020-04-27,Argentina,4003,197
2020-04-28,Argentina,4127,207
2020-04-29,Argentina,4285,214
2020-04-30,Argentina,4428,218
2020-05-01,Argentina,4532,225
2020-05-02,Argentina,4681,237
2020-05-03,Argentina,4783,246
2020-05-04,Argentina,4887,260
2020-05-05,Argentina,5020,264
2020-05-06,Argentina,5208,273
2020-05-07,Argentina,5371,282
2020-05-08,Argentina,5611,293
2020-05-09,Argentina,5776,300
2020-05-10,Argentina,6034,305
2020-05-11,Argentina,6278,314
2020-05-12,Argentina,6563,319
2020-05-13,Argentina,6879,329
2020-05-14,Argentina,7134,353
2020-01-22,Armenia,0,0
2020-01-23,Armenia,0,0
2020-01-24,Armenia,0,0
2020-01-25,Armenia,0,0
2020-01-26,Armenia,0,0
2020-01-27,Armenia,0,0
2020-01-28,Armenia,0,0
2020-01-29,Armenia,0,0
2020-01-30,Armenia,0,0
2020-01-31,Armenia,0,0
2020-02-01,Armenia,0,0
2020-02-02,Armenia,0,0
2020-02-03,Armenia,0,0
2020-02-04,Armenia,0,0
2020-02-05,Armenia,0,0
2020-02-06,Armenia,0,0
2020-02-07,Armenia,0,0
2020-02-08,Armenia,0,0
2020-02-09,Armenia,0,0
2020-02-10,Armenia,0,0
2020-02-11,Armenia,0,0
2020-02-12,Armenia,0,0
2020-02-13,Armenia,0,0
2020-02-14,Armenia,0,0
2020-02-15,Armenia,0,0
2020-02-16,Armenia,0,0
2020-02-17,Armenia,0,0
2020-02-18,Armenia,0,0
2020-02-19,Armenia,0,0
2020-02-20,Armenia,0,0
2020-02-21,Armenia,0,0
2020-02-22,Armenia,0,0
2020-02-23,Armenia,0,0
2020-02-24,Armenia,0,0
2020-02-25,Armenia,0,0
2020-02-26,Armenia,0,0
2020-02-27,Armenia,0,0
2020-02-28,Armenia,0,0
2020-02-29,Armenia,0,0
2020-03-01,Armenia,1,0
2020-03-02,Armenia,1,0
2020-03-03,Armenia,1,0
2020-03-04,Armenia,1,0
2020-03-05,Armenia,1,0
2020-03-06,Armenia,1,0
2020-03-07,Armenia,1,0
2020-03-08,Armenia,1,0
2020-03-09,Armenia,1,0
2020-03-10,Armenia,1,0
2020-03-11,Armenia,1,0
2020-03-12,Armenia,4,0
2020-03-13,Armenia,8,0
2020-03-14,Armenia,18,0
2020-03-15,Armenia,26,0
2020-03-16,Armenia,52,0
2020-03-17,Armenia,78,0
2020-03-18,Armenia,84,0
2020-03-19,Armenia,115,0
2020-03-20,Armenia,136,0
2020-03-21,Armenia,160,0
2020-03-22,Armenia,194,0
2020-03-23,Armenia,235,0
2020-03-24,Armenia,249,0
2020-03-25,Armenia,265,0
2020-03-26,Armenia,290,1
2020-03-27,Armenia,329,1
2020-03-28,Armenia,407,1
2020-03-29,Armenia,424,3
2020-03-30,Armenia,482,3
2020-03-31,Armenia,532,3
2020-04-01,Armenia,571,4
2020-04-02,Armenia,663,7
2020-04-03,Armenia,736,7
2020-04-04,Armenia,770,7
2020-04-05,Armenia,822,7
2020-04-06,Armenia,833,8
2020-04-07,Armenia,853,8
2020-04-08,Armenia,881,9
2020-04-09,Armenia,921,10
2020-04-10,Armenia,937,12
2020-04-11,Armenia,967,13
2020-04-12,Armenia,1013,13
2020-04-13,Armenia,1039,14
2020-04-14,Armenia,1067,16
2020-04-15,Armenia,1111,17
2020-04-16,Armenia,1159,18
2020-04-17,Armenia,1201,19
2020-04-18,Armenia,1248,20
2020-04-19,Armenia,1291,20
2020-04-20,Armenia,1339,22
2020-04-21,Armenia,1401,24
2020-04-22,Armenia,1473,24
2020-04-23,Armenia,1523,24
2020-04-24,Armenia,1596,27
2020-04-25,Armenia,1677,28
2020-04-26,Armenia,1746,28
2020-04-27,Armenia,1808,29
2020-04-28,Armenia,1867,30
2020-04-29,Armenia,1932,30
2020-04-30,Armenia,2066,32
2020-05-01,Armenia,2148,33
2020-05-02,Armenia,2273,33
2020-05-03,Armenia,2386,35
2020-05-04,Armenia,2507,39
2020-05-05,Armenia,2619,40
2020-05-06,Armenia,2782,40
2020-05-07,Armenia,2884,42
2020-05-08,Armenia,3029,43
2020-05-09,Armenia,3175,44
2020-05-10,Armenia,3313,45
2020-05-11,Armenia,3392,46
2020-05-12,Armenia,3538,47
2020-05-13,Armenia,3718,48
2020-05-14,Armenia,3860,49
2020-01-22,Aruba,0,0
2020-01-23,Aruba,0,0
2020-01-24,Aruba,0,0
2020-01-25,Aruba,0,0
2020-01-26,Aruba,0,0
2020-01-27,Aruba,0,0
2020-01-28,Aruba,0,0
2020-01-29,Aruba,0,0
2020-01-30,Aruba,0,0
2020-01-31,Aruba,0,0
2020-02-01,Aruba,0,0
2020-02-02,Aruba,0,0
2020-02-03,Aruba,0,0
2020-02-04,Aruba,0,0
2020-02-05,Aruba,0,0
2020-02-06,Aruba,0,0
2020-02-07,Aruba,0,0
2020-02-08,Aruba,0,0
2020-02-09,Aruba,0,0
2020-02-10,Aruba,0,0
2020-02-11,Aruba,0,0
2020-02-12,Aruba,0,0
2020-02-13,Aruba,0,0
2020-02-14,Aruba,0,0
2020-02-15,Aruba,0,0
2020-02-16,Aruba,0,0
2020-02-17,Aruba,0,0
2020-02-18,Aruba,0,0
2020-02-19,Aruba,0,0
2020-02-20,Aruba,0,0
2020-02-21,Aruba,0,0
2020-02-22,Aruba,0,0
2020-02-23,Aruba,0,0
2020-02-24,Aruba,0,0
2020-02-25,Aruba,0,0
2020-02-26,Aruba,0,0
2020-02-27,Aruba,0,0
2020-02-28,Aruba,0,0
2020-02-29,Aruba,0,0
2020-03-01,Aruba,0,0
2020-03-02,Aruba,0,0
2020-03-03,Aruba,0,0
2020-03-04,Aruba,0,0
2020-03-05,Aruba,0,0
2020-03-06,Aruba,0,0
2020-03-07,Aruba,0,0
2020-03-08,Aruba,0,0
2020-03-09,Aruba,0,0
2020-03-10,Aruba,0,0
2020-03-11,Aruba,0,0
2020-03-12,Aruba,0,0
2020-03-13,Aruba,2,0
2020-03-14,Aruba,2,0
2020-03-15,Aruba,2,0
2020-03-16,Aruba,2,0
2020-03-17,Aruba,3,0
2020-03-18,Aruba,4,0
2020-03-19,Aruba,4,0
2020-03-20,Aruba,5,0
2020-03-21,Aruba,5,0
2020-03-22,Aruba,9,0
2020-03-23,Aruba,9,0
2020-03-24,Aruba,12,0
2020-03-25,Aruba,17,0
2020-03-26,Aruba,28,0
2020-03-27,Aruba,33,0
2020-03-28,Aruba,46,0
2020-03-29,Aruba,50,0
2020-03-30,Aruba,50,0
2020-03-31,Aruba,55,0
2020-04-01,Aruba,55,0
2020-04-02,Aruba,60,0
2020-04-03,Aruba,62,0
2020-04-04,Aruba,64,0
2020-04-05,Aruba,64,0
2020-04-06,Aruba,71,0
2020-04-07,Aruba,74,0
2020-04-08,Aruba,77,0
2020-04-09,Aruba,82,0
2020-04-10,Aruba,86,0
2020-04-11,Aruba,92,0
2020-04-12,Aruba,92,0
2020-04-13,Aruba,92,0
2020-04-14,Aruba,92,0
2020-04-15,Aruba,93,1
2020-04-16,Aruba,95,2
2020-04-17,Aruba,96,2
2020-04-18,Aruba,96,2
2020-04-19,Aruba,97,2
2020-04-20,Aruba,97,2
2020-04-21,Aruba,97,2
2020-04-22,Aruba,100,2
2020-04-23,Aruba,100,2
2020-04-24,Aruba,100,2
2020-04-25,Aruba,100,2
2020-04-26,Aruba,100,2
2020-04-27,Aruba,100,2
2020-04-28,Aruba,100,2
2020-04-29,Aruba,100,2
2020-04-30,Aruba,100,2
2020-05-01,Aruba,100,2
2020-05-02,Aruba,100,2
2020-05-03,Aruba,100,2
2020-05-04,Aruba,100,2
2020-05-05,Aruba,101,2
2020-05-06,Aruba,101,2
2020-05-07,Aruba,101,3
2020-05-08,Aruba,101,3
2020-05-09,Aruba,101,3
2020-05-10,Aruba,101,3
2020-05-11,Aruba,101,3
2020-05-12,Aruba,101,3
2020-05-13,Aruba,101,3
2020-05-14,Aruba,101,3
2020-01-22,Australia,0,0
2020-01-23,Australia,0,0
2020-01-24,Australia,0,0
2020-01-25,Australia,0,0
2020-01-26,Australia,4,0
2020-01-27,Australia,5,0
2020-01-28,Australia,5,0
2020-01-29,Australia,6,0
2020-01-30,Australia,9,0
2020-01-31,Australia,9,0
2020-02-01,Australia,12,0
2020-02-02,Australia,12,0
2020-02-03,Australia,12,0
2020-02-04,Australia,13,0
2020-02-05,Australia,13,0
2020-02-06,Australia,14,0
2020-02-07,Australia,15,0
2020-02-08,Australia,15,0
2020-02-09,Australia,15,0
2020-02-10,Australia,15,0
2020-02-11,Australia,15,0
2020-02-12,Australia,15,0
2020-02-13,Australia,15,0
2020-02-14,Australia,15,0
2020-02-15,Australia,15,0
2020-02-16,Australia,15,0
2020-02-17,Australia,15,0
2020-02-18,Australia,15,0
2020-02-19,Australia,15,0
2020-02-20,Australia,15,0
2020-02-21,Australia,15,0
2020-02-22,Australia,15,0
2020-02-23,Australia,15,0
2020-02-24,Australia,15,0
2020-02-25,Australia,15,0
2020-02-26,Australia,15,0
2020-02-27,Australia,15,0
2020-02-28,Australia,15,0
2020-02-29,Australia,25,0
2020-03-01,Australia,27,1
2020-03-02,Australia,30,1
2020-03-03,Australia,39,1
2020-03-04,Australia,52,2
2020-03-05,Australia,55,2
2020-03-06,Australia,60,2
2020-03-07,Australia,63,2
2020-03-08,Australia,76,3
2020-03-09,Australia,91,3
2020-03-10,Australia,107,3
2020-03-11,Australia,128,3
2020-03-12,Australia,128,3
2020-03-13,Australia,200,3
2020-03-14,Australia,250,3
2020-03-15,Australia,297,3
2020-03-16,Australia,377,3
2020-03-17,Australia,452,5
2020-03-18,Australia,568,6
2020-03-19,Australia,681,6
2020-03-20,Australia,791,7
2020-03-21,Australia,1071,7
2020-03-22,Australia,1549,7
2020-03-23,Australia,1682,7
2020-03-24,Australia,2044,8
2020-03-25,Australia,2364,8
2020-03-26,Australia,2810,13
2020-03-27,Australia,3143,13
2020-03-28,Australia,3640,14
2020-03-29,Australia,3984,16
2020-03-30,Australia,4361,17
2020-03-31,Australia,4559,18
2020-04-01,Australia,4862,20
2020-04-02,Australia,5116,24
2020-04-03,Australia,5330,28
2020-04-04,Australia,5550,30
2020-04-05,Australia,5687,35
2020-04-06,Australia,5797,40
2020-04-07,Australia,5895,45
2020-04-08,Australia,6010,50
2020-04-09,Australia,6108,51
2020-04-10,Australia,6215,54
2020-04-11,Australia,6303,57
2020-04-12,Australia,6315,60
2020-04-13,Australia,6351,61
2020-04-14,Australia,6415,62
2020-04-15,Australia,6440,63
2020-04-16,Australia,6462,63
2020-04-17,Australia,6522,66
2020-04-18,Australia,6568,67
2020-04-19,Australia,6610,67
2020-04-20,Australia,6623,67
2020-04-21,Australia,6645,67
2020-04-22,Australia,6652,67
2020-04-23,Australia,6662,75
2020-04-24,Australia,6677,79
2020-04-25,Australia,6694,80
2020-04-26,Australia,6714,83
2020-04-27,Australia,6721,83
2020-04-28,Australia,6744,89
2020-04-29,Australia,6752,91
2020-04-30,Australia,6766,93
2020-05-01,Australia,6778,93
2020-05-02,Australia,6799,94
2020-05-03,Australia,6822,95
2020-05-04,Australia,6847,96
2020-05-05,Australia,6875,97
2020-05-06,Australia,6894,97
2020-05-07,Australia,6913,97
2020-05-08,Australia,6918,97
2020-05-09,Australia,6939,97
2020-05-10,Australia,6948,97
2020-05-11,Australia,6970,97
2020-05-12,Australia,6980,98
2020-05-13,Australia,6989,98
2020-05-14,Australia,7019,98
2020-01-22,Austria,0,0
2020-01-23,Austria,0,0
2020-01-24,Austria,0,0
2020-01-25,Austria,0,0
2020-01-26,Austria,0,0
2020-01-27,Austria,0,0
2020-01-28,Austria,0,0
2020-01-29,Austria,0,0
2020-01-30,Austria,0,0
2020-01-31,Austria,0,0
2020-02-01,Austria,0,0
2020-02-02,Austria,0,0
2020-02-03,Austria,0,0
2020-02-04,Austria,0,0
2020-02-05,Austria,0,0
2020-02-06,Austria,0,0
2020-02-07,Austria,0,0
2020-02-08,Austria,0,0
2020-02-09,Austria,0,0
2020-02-10,Austria,0,0
2020-02-11,Austria,0,0
2020-02-12,Austria,0,0
2020-02-13,Austria,0,0
2020-02-14,Austria,0,0
2020-02-15,Austria,0,0
2020-02-16,Austria,0,0
2020-02-17,Austria,0,0
2020-02-18,Austria,0,0
2020-02-19,Austria,0,0
2020-02-20,Austria,0,0
2020-02-21,Austria,0,0
2020-02-22,Austria,0,0
2020-02-23,Austria,0,0
2020-02-24,Austria,0,0
2020-02-25,Austria,2,0
2020-02-26,Austria,2,0
2020-02-27,Austria,3,0
2020-02-28,Austria,3,0
2020-02-29,Austria,9,0
2020-03-01,Austria,14,0
2020-03-02,Austria,18,0
2020-03-03,Austria,21,0
2020-03-04,Austria,29,0
2020-03-05,Austria,41,0
2020-03-06,Austria,55,0
2020-03-07,Austria,79,0
2020-03-08,Austria,104,0
2020-03-09,Austria,131,0
2020-03-10,Austria,182,0
2020-03-11,Austria,246,0
2020-03-12,Austria,302,1
2020-03-13,Austria,504,1
2020-03-14,Austria,655,1
2020-03-15,Austria,860,1
2020-03-16,Austria,1018,3
2020-03-17,Austria,1332,3
2020-03-18,Austria,1646,4
2020-03-19,Austria,2013,6
2020-03-20,Austria,2388,6
2020-03-21,Austria,2814,8
2020-03-22,Austria,3582,16
2020-03-23,Austria,4474,21
2020-03-24,Austria,5283,28
2020-03-25,Austria,5588,30
2020-03-26,Austria,6909,49
2020-03-27,Austria,7657,58
2020-03-28,Austria,8271,68
2020-03-29,Austria,8788,86
2020-03-30,Austria,9618,108
2020-03-31,Austria,10180,128
2020-04-01,Austria,10711,146
2020-04-02,Austria,11129,158
2020-04-03,Austria,11524,168
2020-04-04,Austria,11781,186
2020-04-05,Austria,12051,204
2020-04-06,Austria,12297,220
2020-04-07,Austria,12639,243
2020-04-08,Austria,12942,273
2020-04-09,Austria,13244,295
2020-04-10,Austria,13555,319
2020-04-11,Austria,13806,337
2020-04-12,Austria,13945,350
2020-04-13,Austria,14041,368
2020-04-14,Austria,14226,384
2020-04-15,Austria,14336,393
2020-04-16,Austria,14476,410
2020-04-17,Austria,14595,431
2020-04-18,Austria,14671,443
2020-04-19,Austria,14749,452
2020-04-20,Austria,14795,470
2020-04-21,Austria,14873,491
2020-04-22,Austria,14925,510
2020-04-23,Austria,15002,522
2020-04-24,Austria,15071,530
2020-04-25,Austria,15148,536
2020-04-26,Austria,15225,542
2020-04-27,Austria,15274,549
2020-04-28,Austria,15357,569
2020-04-29,Austria,15402,580
2020-04-30,Austria,15452,584
2020-05-01,Austria,15531,589
2020-05-02,Austria,15558,596
2020-05-03,Austria,15597,598
2020-05-04,Austria,15621,600
2020-05-05,Austria,15650,606
2020-05-06,Austria,15684,608
2020-05-07,Austria,15752,609
2020-05-08,Austria,15774,614
2020-05-09,Austria,15833,615
2020-05-10,Austria,15871,618
2020-05-11,Austria,15882,620
2020-05-12,Austria,15961,623
2020-05-13,Austria,15997,624
2020-05-14,Austria,16058,626
2020-01-22,Azerbaijan,0,0
2020-01-23,Azerbaijan,0,0
2020-01-24,Azerbaijan,0,0
2020-01-25,Azerbaijan,0,0
2020-01-26,Azerbaijan,0,0
2020-01-27,Azerbaijan,0,0
2020-01-28,Azerbaijan,0,0
2020-01-29,Azerbaijan,0,0
2020-01-30,Azerbaijan,0,0
2020-01-31,Azerbaijan,0,0
2020-02-01,Azerbaijan,0,0
2020-02-02,Azerbaijan,0,0
2020-02-03,Azerbaijan,0,0
2020-02-04,Azerbaijan,0,0
2020-02-05,Azerbaijan,0,0
2020-02-06,Azerbaijan,0,0
2020-02-07,Azerbaijan,0,0
2020-02-08,Azerbaijan,0,0
2020-02-09,Azerbaijan,0,0
2020-02-10,Azerbaijan,0,0
2020-02-11,Azerbaijan,0,0
2020-02-12,Azerbaijan,0,0
2020-02-13,Azerbaijan,0,0
2020-02-14,Azerbaijan,0,0
2020-02-15,Azerbaijan,0,0
2020-02-16,Azerbaijan,0,0
2020-02-17,Azerbaijan,0,0
2020-02-18,Azerbaijan,0,0
2020-02-19,Azerbaijan,0,0
2020-02-20,Azerbaijan,0,0
2020-02-21,Azerbaijan,0,0
2020-02-22,Azerbaijan,0,0
2020-02-23,Azerbaijan,0,0
2020-02-24,Azerbaijan,0,0
2020-02-25,Azerbaijan,0,0
2020-02-26,Azerbaijan,0,0
2020-02-27,Azerbaijan,0,0
2020-02-28,Azerbaijan,0,0
2020-02-29,Azerbaijan,0,0
2020-03-01,Azerbaijan,3,0
2020-03-02,Azerbaijan,3,0
2020-03-03,Azerbaijan,3,0
2020-03-04,Azerbaijan,3,0
2020-03-05,Azerbaijan,6,0
2020-03-06,Azerbaijan,6,0
2020-03-07,Azerbaijan,9,0
2020-03-08,Azerbaijan,9,0
2020-03-09,Azerbaijan,9,0
2020-03-10,Azerbaijan,11,0
2020-03-11,Azerbaijan,11,0
2020-03-12,Azerbaijan,11,0
2020-03-13,Azerbaijan,15,1
2020-03-14,Azerbaijan,15,1
2020-03-15,Azerbaijan,23,1
2020-03-16,Azerbaijan,28,1
2020-03-17,Azerbaijan,28,1
2020-03-18,Azerbaijan,28,1
2020-03-19,Azerbaijan,44,1
2020-03-20,Azerbaijan,44,1
2020-03-21,Azerbaijan,53,1
2020-03-22,Azerbaijan,65,1
2020-03-23,Azerbaijan,72,1
2020-03-24,Azerbaijan,87,1
2020-03-25,Azerbaijan,93,2
2020-03-26,Azerbaijan,122,3
2020-03-27,Azerbaijan,165,3
2020-03-28,Azerbaijan,182,4
2020-03-29,Azerbaijan,209,4
2020-03-30,Azerbaijan,273,4
2020-03-31,Azerbaijan,298,5
2020-04-01,Azerbaijan,359,5
2020-04-02,Azerbaijan,400,5
2020-04-03,Azerbaijan,443,5
2020-04-04,Azerbaijan,521,5
2020-04-05,Azerbaijan,584,7
2020-04-06,Azerbaijan,641,7
2020-04-07,Azerbaijan,717,8
2020-04-08,Azerbaijan,822,8
2020-04-09,Azerbaijan,926,9
2020-04-10,Azerbaijan,991,10
2020-04-11,Azerbaijan,1058,11
2020-04-12,Azerbaijan,1098,11
2020-04-13,Azerbaijan,1148,12
2020-04-14,Azerbaijan,1197,13
2020-04-15,Azerbaijan,1253,13
2020-04-16,Azerbaijan,1283,15
2020-04-17,Azerbaijan,1340,15
2020-04-18,Azerbaijan,1373,18
2020-04-19,Azerbaijan,1398,19
2020-04-20,Azerbaijan,1436,19
2020-04-21,Azerbaijan,1480,20
2020-04-22,Azerbaijan,1518,20
2020-04-23,Azerbaijan,1548,20
2020-04-24,Azerbaijan,1592,21
2020-04-25,Azerbaijan,1617,21
2020-04-26,Azerbaijan,1645,21
2020-04-27,Azerbaijan,1678,22
2020-04-28,Azerbaijan,1717,22
2020-04-29,Azerbaijan,1766,23
2020-04-30,Azerbaijan,1804,24
2020-05-01,Azerbaijan,1854,25
2020-05-02,Azerbaijan,1894,25
2020-05-03,Azerbaijan,1932,25
2020-05-04,Azerbaijan,1984,26
2020-05-05,Azerbaijan,2060,26
2020-05-06,Azerbaijan,2127,28
2020-05-07,Azerbaijan,2204,28
2020-05-08,Azerbaijan,2279,28
2020-05-09,Azerbaijan,2422,31
2020-05-10,Azerbaijan,2519,32
2020-05-11,Azerbaijan,2589,32
2020-05-12,Azerbaijan,2693,33
2020-05-13,Azerbaijan,2758,35
2020-05-14,Azerbaijan,2879,35
2020-01-22,Bahamas,0,0
2020-01-23,Bahamas,0,0
2020-01-24,Bahamas,0,0
2020-01-25,Bahamas,0,0
2020-01-26,Bahamas,0,0
2020-01-27,Bahamas,0,0
2020-01-28,Bahamas,0,0
2020-01-29,Bahamas,0,0
2020-01-30,Bahamas,0,0
2020-01-31,Bahamas,0,0
2020-02-01,Bahamas,0,0
2020-02-02,Bahamas,0,0
2020-02-03,Bahamas,0,0
2020-02-04,Bahamas,0,0
2020-02-05,Bahamas,0,0
2020-02-06,Bahamas,0,0
2020-02-07,Bahamas,0,0
2020-02-08,Bahamas,0,0
2020-02-09,Bahamas,0,0
2020-02-10,Bahamas,0,0
2020-02-11,Bahamas,0,0
2020-02-12,Bahamas,0,0
2020-02-13,Bahamas,0,0
2020-02-14,Bahamas,0,0
2020-02-15,Bahamas,0,0
2020-02-16,Bahamas,0,0
2020-02-17,Bahamas,0,0
2020-02-18,Bahamas,0,0
2020-02-19,Bahamas,0,0
2020-02-20,Bahamas,0,0
2020-02-21,Bahamas,0,0
2020-02-22,Bahamas,0,0
2020-02-23,Bahamas,0,0
2020-02-24,Bahamas,0,0
2020-02-25,Bahamas,0,0
2020-02-26,Bahamas,0,0
2020-02-27,Bahamas,0,0
2020-02-28,Bahamas,0,0
2020-02-29,Bahamas,0,0
2020-03-01,Bahamas,0,0
2020-03-02,Bahamas,0,0
2020-03-03,Bahamas,0,0
2020-03-04,Bahamas,0,0
2020-03-05,Bahamas,0,0
2020-03-06,Bahamas,0,0
2020-03-07,Bahamas,0,0
2020-03-08,Bahamas,0,0
2020-03-09,Bahamas,0,0
2020-03-10,Bahamas,0,0
2020-03-11,Bahamas,0,0
2020-03-12,Bahamas,0,0
2020-03-13,Bahamas,0,0
2020-03-14,Bahamas,0,0
2020-03-15,Bahamas,0,0
2020-03-16,Bahamas,1,0
2020-03-17,Bahamas,1,0
2020-03-18,Bahamas,1,0
2020-03-19,Bahamas,3,0
2020-03-20,Bahamas,3,0
2020-03-21,Bahamas,4,0
2020-03-22,Bahamas,4,0
2020-03-23,Bahamas,4,0
2020-03-24,Bahamas,5,0
2020-03-25,Bahamas,5,0
2020-03-26,Bahamas,9,0
2020-03-27,Bahamas,10,0
2020-03-28,Bahamas,10,0
2020-03-29,Bahamas,11,0
2020-03-30,Bahamas,14,0
2020-03-31,Bahamas,14,0
2020-04-01,Bahamas,21,1
2020-04-02,Bahamas,24,1
2020-04-03,Bahamas,24,1
2020-04-04,Bahamas,28,4
2020-04-05,Bahamas,28,4
2020-04-06,Bahamas,29,5
2020-04-07,Bahamas,33,6
2020-04-08,Bahamas,40,7
2020-04-09,Bahamas,41,8
2020-04-10,Bahamas,42,8
2020-04-11,Bahamas,46,8
2020-04-12,Bahamas,46,8
2020-04-13,Bahamas,47,8
2020-04-14,Bahamas,49,8
2020-04-15,Bahamas,49,8
2020-04-16,Bahamas,53,8
2020-04-17,Bahamas,54,9
2020-04-18,Bahamas,55,9
2020-04-19,Bahamas,55,9
2020-04-20,Bahamas,60,9
2020-04-21,Bahamas,65,9
2020-04-22,Bahamas,65,9
2020-04-23,Bahamas,72,11
2020-04-24,Bahamas,73,11
2020-04-25,Bahamas,78,11
2020-04-26,Bahamas,80,11
2020-04-27,Bahamas,80,11
2020-04-28,Bahamas,80,11
2020-04-29,Bahamas,80,11
2020-04-30,Bahamas,81,11
2020-05-01,Bahamas,81,11
2020-05-02,Bahamas,83,11
2020-05-03,Bahamas,83,11
2020-05-04,Bahamas,83,11
2020-05-05,Bahamas,89,11
2020-05-06,Bahamas,92,11
2020-05-07,Bahamas,92,11
2020-05-08,Bahamas,92,11
2020-05-09,Bahamas,92,11
2020-05-10,Bahamas,92,11
2020-05-11,Bahamas,93,11
2020-05-12,Bahamas,93,11
2020-05-13,Bahamas,94,11
2020-05-14,Bahamas,96,11
2020-01-22,Bahrain,0,0
2020-01-23,Bahrain,0,0
2020-01-24,Bahrain,0,0
2020-01-25,Bahrain,0,0
2020-01-26,Bahrain,0,0
2020-01-27,Bahrain,0,0
2020-01-28,Bahrain,0,0
2020-01-29,Bahrain,0,0
2020-01-30,Bahrain,0,0
2020-01-31,Bahrain,0,0
2020-02-01,Bahrain,0,0
2020-02-02,Bahrain,0,0
2020-02-03,Bahrain,0,0
2020-02-04,Bahrain,0,0
2020-02-05,Bahrain,0,0
2020-02-06,Bahrain,0,0
2020-02-07,Bahrain,0,0
2020-02-08,Bahrain,0,0
2020-02-09,Bahrain,0,0
2020-02-10,Bahrain,0,0
2020-02-11,Bahrain,0,0
2020-02-12,Bahrain,0,0
2020-02-13,Bahrain,0,0
2020-02-14,Bahrain,0,0
2020-02-15,Bahrain,0,0
2020-02-16,Bahrain,0,0
2020-02-17,Bahrain,0,0
2020-02-18,Bahrain,0,0
2020-02-19,Bahrain,0,0
2020-02-20,Bahrain,0,0
2020-02-21,Bahrain,0,0
2020-02-22,Bahrain,0,0
2020-02-23,Bahrain,0,0
2020-02-24,Bahrain,1,0
2020-02-25,Bahrain,23,0
2020-02-26,Bahrain,33,0
2020-02-27,Bahrain,33,0
2020-02-28,Bahrain,36,0
2020-02-29,Bahrain,41,0
2020-03-01,Bahrain,47,0
2020-03-02,Bahrain,49,0
2020-03-03,Bahrain,49,0
2020-03-04,Bahrain,52,0
2020-03-05,Bahrain,55,0
2020-03-06,Bahrain,60,0
2020-03-07,Bahrain,85,0
2020-03-08,Bahrain,85,0
2020-03-09,Bahrain,95,0
2020-03-10,Bahrain,110,0
2020-03-11,Bahrain,195,0
2020-03-12,Bahrain,195,0
2020-03-13,Bahrain,195,0
2020-03-14,Bahrain,210,0
2020-03-15,Bahrain,214,0
2020-03-16,Bahrain,214,1
2020-03-17,Bahrain,228,1
2020-03-18,Bahrain,256,1
2020-03-19,Bahrain,278,1
2020-03-20,Bahrain,285,1
2020-03-21,Bahrain,305,1
2020-03-22,Bahrain,334,2
2020-03-23,Bahrain,377,2
2020-03-24,Bahrain,392,3
2020-03-25,Bahrain,419,4
